x,y,z,roll,pitch,yaw,vx,vy,vz
0.4,0,0.26175,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26125,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26075,3.14159,0,3.14159,0,0,0.5
0.4,0,0.26025,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25975,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25925,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25875,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25825,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25775,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25725,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25675,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25625,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25575,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25525,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25475,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25425,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25375,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25325,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25275,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25225,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25175,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25125,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25075,3.14159,0,3.14159,0,0,0.5
0.4,0,0.25025,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24975,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24925,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24875,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24825,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24775,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24725,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24675,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24625,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24575,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24525,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24475,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24425,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24375,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24325,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24275,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24225,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24175,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24125,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24075,3.14159,0,3.14159,0,0,0.5
0.4,0,0.24025,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23975,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23925,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23875,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23825,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23775,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23725,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23675,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23625,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23575,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23525,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23475,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23425,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23375,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23325,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23275,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23225,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23175,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23125,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23075,3.14159,0,3.14159,0,0,0.5
0.4,0,0.23025,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22975,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22925,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22875,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22825,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22775,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22725,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22675,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22625,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22575,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22525,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22475,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22425,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22375,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22325,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22275,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22225,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22175,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22125,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22075,3.14159,0,3.14159,0,0,0.5
0.4,0,0.22025,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21975,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21925,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21875,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21825,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21775,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21725,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21675,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21625,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21575,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21525,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21475,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21425,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21375,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21325,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21275,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21225,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21175,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21125,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21075,3.14159,0,3.14159,0,0,0.5
0.4,0,0.21025,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20975,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20925,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20875,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20825,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20775,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20725,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20675,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20625,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20575,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20525,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20475,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20425,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20375,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20325,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20275,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20225,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20175,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20125,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20075,3.14159,0,3.14159,0,0,0.5
0.4,0,0.20025,3.14159,0,3.14159,0,0,0.5
0.4,0,0.19975,3.14159,0,3.14159,0,0,0.5
0.4,0,0.199253,3.14159,0,3.14159,0,0,0.4975
0.4,0,0.198758,3.14159,0,3.14159,0,0,0.495
0.4,0,0.198265,3.14159,0,3.14159,0,0,0.4925
0.4,0,0.197775,3.14159,0,3.14159,0,0,0.49
0.4,0,0.197288,3.14159,0,3.14159,0,0,0.4875
0.4,0,0.196803,3.14159,0,3.14159,0,0,0.485
0.4,0,0.19632,3.14159,0,3.14159,0,0,0.4825
0.4,0,0.19584,3.14159,0,3.14159,0,0,0.48
0.4,0,0.195363,3.14159,0,3.14159,0,0,0.4775
0.4,0,0.194888,3.14159,0,3.14159,0,0,0.475
0.4,0,0.194415,3.14159,0,3.14159,0,0,0.4725
0.4,0,0.193945,3.14159,0,3.14159,0,0,0.47
0.4,0,0.193478,3.14159,0,3.14159,0,0,0.4675
0.4,0,0.193013,3.14159,0,3.14159,0,0,0.465
0.4,0,0.19255,3.14159,0,3.14159,0,0,0.4625
0.4,0,0.19209,3.14159,0,3.14159,0,0,0.46
0.4,0,0.191633,3.14159,0,3.14159,0,0,0.4575
0.4,0,0.191178,3.14159,0,3.14159,0,0,0.455
0.4,0,0.190725,3.14159,0,3.14159,0,0,0.4525
0.4,0,0.190275,3.14159,0,3.14159,0,0,0.45
0.4,0,0.189828,3.14159,0,3.14159,0,0,0.4475
0.4,0,0.189383,3.14159,0,3.14159,0,0,0.445
0.4,0,0.18894,3.14159,0,3.14159,0,0,0.4425
0.4,0,0.1885,3.14159,0,3.14159,0,0,0.44
0.4,0,0.188063,3.14159,0,3.14159,0,0,0.4375
0.4,0,0.187628,3.14159,0,3.14159,0,0,0.435
0.4,0,0.187195,3.14159,0,3.14159,0,0,0.4325
0.4,0,0.186765,3.14159,0,3.14159,0,0,0.43
0.4,0,0.186338,3.14159,0,3.14159,0,0,0.4275
0.4,0,0.185913,3.14159,0,3.14159,0,0,0.425
0.4,0,0.18549,3.14159,0,3.14159,0,0,0.4225
0.4,0,0.18507,3.14159,0,3.14159,0,0,0.42
0.4,0,0.184653,3.14159,0,3.14159,0,0,0.4175
0.4,0,0.184238,3.14159,0,3.14159,0,0,0.415
0.4,0,0.183825,3.14159,0,3.14159,0,0,0.4125
0.4,0,0.183415,3.14159,0,3.14159,0,0,0.41
0.4,0,0.183008,3.14159,0,3.14159,0,0,0.4075
0.4,0,0.182603,3.14159,0,3.14159,0,0,0.405
0.4,0,0.1822,3.14159,0,3.14159,0,0,0.4025
0.4,0,0.1818,3.14159,0,3.14159,0,0,0.4
0.4,0,0.181403,3.14159,0,3.14159,0,0,0.3975
0.4,0,0.181008,3.14159,0,3.14159,0,0,0.395
0.4,0,0.180615,3.14159,0,3.14159,0,0,0.3925
0.4,0,0.180225,3.14159,0,3.14159,0,0,0.39
0.4,0,0.179838,3.14159,0,3.14159,0,0,0.3875
0.4,0,0.179453,3.14159,0,3.14159,0,0,0.385
0.4,0,0.17907,3.14159,0,3.14159,0,0,0.3825
0.4,0,0.17869,3.14159,0,3.14159,0,0,0.38
0.4,0,0.178313,3.14159,0,3.14159,0,0,0.3775
0.4,0,0.177938,3.14159,0,3.14159,0,0,0.375
0.4,0,0.177565,3.14159,0,3.14159,0,0,0.3725
0.4,0,0.177195,3.14159,0,3.14159,0,0,0.37
0.4,0,0.176828,3.14159,0,3.14159,0,0,0.3675
0.4,0,0.176463,3.14159,0,3.14159,0,0,0.365
0.4,0,0.1761,3.14159,0,3.14159,0,0,0.3625
0.4,0,0.17574,3.14159,0,3.14159,0,0,0.36
0.4,0,0.175383,3.14159,0,3.14159,0,0,0.3575
0.4,0,0.175028,3.14159,0,3.14159,0,0,0.355
0.4,0,0.174675,3.14159,0,3.14159,0,0,0.3525
0.4,0,0.174325,3.14159,0,3.14159,0,0,0.35
0.4,0,0.173978,3.14159,0,3.14159,0,0,0.3475
0.4,0,0.173633,3.14159,0,3.14159,0,0,0.345
0.4,0,0.17329,3.14159,0,3.14159,0,0,0.3425
0.4,0,0.17295,3.14159,0,3.14159,0,0,0.34
0.4,0,0.172613,3.14159,0,3.14159,0,0,0.3375
0.4,0,0.172278,3.14159,0,3.14159,0,0,0.335
0.4,0,0.171945,3.14159,0,3.14159,0,0,0.3325
0.4,0,0.171615,3.14159,0,3.14159,0,0,0.33
0.4,0,0.171288,3.14159,0,3.14159,0,0,0.3275
0.4,0,0.170963,3.14159,0,3.14159,0,0,0.325
0.4,0,0.17064,3.14159,0,3.14159,0,0,0.3225
0.4,0,0.17032,3.14159,0,3.14159,0,0,0.32
0.4,0,0.170003,3.14159,0,3.14159,0,0,0.3175
0.4,0,0.169688,3.14159,0,3.14159,0,0,0.315
0.4,0,0.169375,3.14159,0,3.14159,0,0,0.3125
0.4,0,0.169065,3.14159,0,3.14159,0,0,0.31
0.4,0,0.168758,3.14159,0,3.14159,0,0,0.3075
0.4,0,0.168453,3.14159,0,3.14159,0,0,0.305
0.4,0,0.16815,3.14159,0,3.14159,0,0,0.3025
0.4,0,0.16785,3.14159,0,3.14159,0,0,0.3
0.4,0,0.167553,3.14159,0,3.14159,0,0,0.2975
0.4,0,0.167258,3.14159,0,3.14159,0,0,0.295
0.4,0,0.166965,3.14159,0,3.14159,0,0,0.2925
0.4,0,0.166675,3.14159,0,3.14159,0,0,0.29
0.4,0,0.166388,3.14159,0,3.14159,0,0,0.2875
0.4,0,0.166103,3.14159,0,3.14159,0,0,0.285
0.4,0,0.16582,3.14159,0,3.14159,0,0,0.2825
0.4,0,0.16554,3.14159,0,3.14159,0,0,0.28
0.4,0,0.165263,3.14159,0,3.14159,0,0,0.2775
0.4,0,0.164988,3.14159,0,3.14159,0,0,0.275
0.4,0,0.164715,3.14159,0,3.14159,0,0,0.2725
0.4,0,0.164445,3.14159,0,3.14159,0,0,0.27
0.4,0,0.164178,3.14159,0,3.14159,0,0,0.2675
0.4,0,0.163913,3.14159,0,3.14159,0,0,0.265
0.4,0,0.16365,3.14159,0,3.14159,0,0,0.2625
0.4,0,0.16339,3.14159,0,3.14159,0,0,0.26
0.4,0,0.163133,3.14159,0,3.14159,0,0,0.2575
0.4,0,0.162878,3.14159,0,3.14159,0,0,0.255
0.4,0,0.162625,3.14159,0,3.14159,0,0,0.2525
0.4,0,0.162375,3.14159,0,3.14159,0,0,0.25
0.4,0,0.162128,3.14159,0,3.14159,0,0,0.2475
0.4,0,0.161883,3.14159,0,3.14159,0,0,0.245
0.4,0,0.16164,3.14159,0,3.14159,0,0,0.2425
0.4,0,0.1614,3.14159,0,3.14159,0,0,0.24
0.4,0,0.161163,3.14159,0,3.14159,0,0,0.2375
0.4,0,0.160928,3.14159,0,3.14159,0,0,0.235
0.4,0,0.160695,3.14159,0,3.14159,0,0,0.2325
0.4,0,0.160465,3.14159,0,3.14159,0,0,0.23
0.4,0,0.160238,3.14159,0,3.14159,0,0,0.2275
0.4,0,0.160013,3.14159,0,3.14159,0,0,0.225
0.4,0,0.15979,3.14159,0,3.14159,0,0,0.2225
0.4,0,0.15957,3.14159,0,3.14159,0,0,0.22
0.4,0,0.159353,3.14159,0,3.14159,0,0,0.2175
0.4,0,0.159138,3.14159,0,3.14159,0,0,0.215
0.4,0,0.158925,3.14159,0,3.14159,0,0,0.2125
0.4,0,0.158715,3.14159,0,3.14159,0,0,0.21
0.4,0,0.158508,3.14159,0,3.14159,0,0,0.2075
0.4,0,0.158303,3.14159,0,3.14159,0,0,0.205
0.4,0,0.1581,3.14159,0,3.14159,0,0,0.2025
0.4,0,0.1579,3.14159,0,3.14159,0,0,0.2
0.4,0,0.157703,3.14159,0,3.14159,0,0,0.1975
0.4,0,0.157508,3.14159,0,3.14159,0,0,0.195
0.4,0,0.157315,3.14159,0,3.14159,0,0,0.1925
0.4,0,0.157125,3.14159,0,3.14159,0,0,0.19
0.4,0,0.156938,3.14159,0,3.14159,0,0,0.1875
0.4,0,0.156753,3.14159,0,3.14159,0,0,0.185
0.4,0,0.15657,3.14159,0,3.14159,0,0,0.1825
0.4,0,0.15639,3.14159,0,3.14159,0,0,0.18
0.4,0,0.156213,3.14159,0,3.14159,0,0,0.1775
0.4,0,0.156038,3.14159,0,3.14159,0,0,0.175
0.4,0,0.155865,3.14159,0,3.14159,0,0,0.1725
0.4,0,0.155695,3.14159,0,3.14159,0,0,0.17
0.4,0,0.155528,3.14159,0,3.14159,0,0,0.1675
0.4,0,0.155363,3.14159,0,3.14159,0,0,0.165
0.4,0,0.1552,3.14159,0,3.14159,0,0,0.1625
0.4,0,0.15504,3.14159,0,3.14159,0,0,0.16
0.4,0,0.154883,3.14159,0,3.14159,0,0,0.1575
0.4,0,0.154728,3.14159,0,3.14159,0,0,0.155
0.4,0,0.154575,3.14159,0,3.14159,0,0,0.1525
0.4,0,0.154425,3.14159,0,3.14159,0,0,0.15
0.4,0,0.154278,3.14159,0,3.14159,0,0,0.1475
0.4,0,0.154133,3.14159,0,3.14159,0,0,0.145
0.4,0,0.15399,3.14159,0,3.14159,0,0,0.1425
0.4,0,0.15385,3.14159,0,3.14159,0,0,0.14
0.4,0,0.153713,3.14159,0,3.14159,0,0,0.1375
0.4,0,0.153578,3.14159,0,3.14159,0,0,0.135
0.4,0,0.153445,3.14159,0,3.14159,0,0,0.1325
0.4,0,0.153315,3.14159,0,3.14159,0,0,0.13
0.4,0,0.153188,3.14159,0,3.14159,0,0,0.1275
0.4,0,0.153063,3.14159,0,3.14159,0,0,0.125
0.4,0,0.15294,3.14159,0,3.14159,0,0,0.1225
0.4,0,0.15282,3.14159,0,3.14159,0,0,0.12
0.4,0,0.152703,3.14159,0,3.14159,0,0,0.1175
0.4,0,0.152588,3.14159,0,3.14159,0,0,0.115
0.4,0,0.152475,3.14159,0,3.14159,0,0,0.1125
0.4,0,0.152365,3.14159,0,3.14159,0,0,0.11
0.4,0,0.152258,3.14159,0,3.14159,0,0,0.1075
0.4,0,0.152153,3.14159,0,3.14159,0,0,0.105
0.4,0,0.15205,3.14159,0,3.14159,0,0,0.1025
0.4,0,0.15195,3.14159,0,3.14159,0,0,0.1
0.4,0,0.151853,3.14159,0,3.14159,0,0,0.0975
0.4,0,0.151758,3.14159,0,3.14159,0,0,0.095
0.4,0,0.151665,3.14159,0,3.14159,0,0,0.0925
0.4,0,0.151575,3.14159,0,3.14159,0,0,0.09
0.4,0,0.151488,3.14159,0,3.14159,0,0,0.0875
0.4,0,0.151403,3.14159,0,3.14159,0,0,0.085
0.4,0,0.15132,3.14159,0,3.14159,0,0,0.0825
0.4,0,0.15124,3.14159,0,3.14159,0,0,0.08
0.4,0,0.151163,3.14159,0,3.14159,0,0,0.0775
0.4,0,0.151088,3.14159,0,3.14159,0,0,0.075
0.4,0,0.151015,3.14159,0,3.14159,0,0,0.0725
0.4,0,0.150945,3.14159,0,3.14159,0,0,0.07
0.4,0,0.150878,3.14159,0,3.14159,0,0,0.0675
0.4,0,0.150813,3.14159,0,3.14159,0,0,0.065
0.4,0,0.15075,3.14159,0,3.14159,0,0,0.0625
0.4,0,0.15069,3.14159,0,3.14159,0,0,0.06
0.4,0,0.150633,3.14159,0,3.14159,0,0,0.0575
0.4,0,0.150578,3.14159,0,3.14159,0,0,0.055
0.4,0,0.150525,3.14159,0,3.14159,0,0,0.0525
0.4,0,0.150475,3.14159,0,3.14159,0,0,0.05
0.4,0,0.150428,3.14159,0,3.14159,0,0,0.0475
0.4,0,0.150383,3.14159,0,3.14159,0,0,0.045
0.4,0,0.15034,3.14159,0,3.14159,0,0,0.0425
0.4,0,0.1503,3.14159,0,3.14159,0,0,0.04
0.4,0,0.150263,3.14159,0,3.14159,0,0,0.0375
0.4,0,0.150228,3.14159,0,3.14159,0,0,0.035
0.4,0,0.150195,3.14159,0,3.14159,0,0,0.0325
0.4,0,0.150165,3.14159,0,3.14159,0,0,0.03
0.4,0,0.150138,3.14159,0,3.14159,0,0,0.0275
0.4,0,0.150113,3.14159,0,3.14159,0,0,0.025
0.4,0,0.15009,3.14159,0,3.14159,0,0,0.0225
0.4,0,0.15007,3.14159,0,3.14159,0,0,0.02
0.4,0,0.150053,3.14159,0,3.14159,0,0,0.0175
0.4,0,0.150038,3.14159,0,3.14159,0,0,0.015
0.4,0,0.150025,3.14159,0,3.14159,0,0,0.0125
0.4,0,0.150015,3.14159,0,3.14159,0,0,0.01
0.4,0,0.150008,3.14159,0,3.14159,0,0,0.0075
0.4,0,0.150003,3.14159,0,3.14159,0,0,0.005
0.4,0,0.15,3.14159,0,3.14159,0,0,0.0025
0.4,0,0.15,3.14159,0,3.14159,0,0,0
